確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,3,3
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,3,1
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,3,1
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,3,6
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,3,4
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,3,2
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,3,2
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,3,1
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,3,1
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,30-34,10
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,30-34,27
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,30-34,380
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,30-34,15
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,30-34,11
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,30-34,32
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,30-34,12
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,30-34,16
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,30-34,7
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,30-34,4
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,30-34,16
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,30-34,19
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,30-34,11
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,30-34,9
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,30-34,6
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,30-34,8
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,35-39,8
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,35-39,18
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,35-39,401
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,35-39,16
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,35-39,10
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,35-39,40
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,35-39,15
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,35-39,14
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,35-39,4
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,35-39,5
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,35-39,14
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,35-39,12
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,35-39,7
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,35-39,6
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,35-39,10
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,35-39,12
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,4,2
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,4,9
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,4,72
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,4,5
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,4,6
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,4,7
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,4,5
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,4,3
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,4,3
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,4,2
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,4,2
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,4,4
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,4,1
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,4,4
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,40-44,8
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,40-44,15
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,40-44,391
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,40-44,14
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,40-44,7
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,40-44,37
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,40-44,15
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,40-44,14
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,40-44,5
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,40-44,5
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,40-44,13
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,40-44,13
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,40-44,4
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,40-44,8
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,40-44,12
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,40-44,8
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,45-49,10
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,45-49,24
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,45-49,341
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,45-49,20
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,45-49,17
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,45-49,40
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,45-49,18
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,45-49,10
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,45-49,9
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,45-49,5
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,45-49,17
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,45-49,13
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,45-49,5
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,45-49,4
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,45-49,10
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,45-49,7
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,50-54,8
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,50-54,14
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,50-54,310
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,50-54,10
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,50-54,13
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,50-54,30
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,50-54,11
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,50-54,14
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,50-54,5
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,50-54,9
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,50-54,14
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,50-54,14
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,50-54,9
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,50-54,5
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,50-54,17
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,50-54,3
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,55-59,7
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,55-59,26
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,55-59,275
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,55-59,17
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,55-59,13
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,55-59,36
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,55-59,18
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,55-59,12
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,55-59,6
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,55-59,11
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,55-59,16
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,55-59,13
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,55-59,6
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,55-59,7
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,55-59,9
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,55-59,9
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,5-9,22
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,5-9,32
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,5-9,358
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,5-9,26
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,5-9,15
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,5-9,38
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,5-9,29
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,5-9,17
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,5-9,13
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,5-9,7
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,5-9,12
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,5-9,8
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,5-9,7
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,5-9,15
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,5-9,6
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,60-64,6
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,60-64,28
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,60-64,230
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,60-64,23
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,60-64,14
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,60-64,41
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,60-64,10
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,60-64,13
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,60-64,9
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,60-64,13
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,60-64,8
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,60-64,17
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,60-64,6
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,60-64,3
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,60-64,4
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,60-64,6
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,65-69,14
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,65-69,13
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,65-69,189
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,65-69,21
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,65-69,8
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,65-69,23
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,65-69,9
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,65-69,13
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,65-69,14
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,65-69,10
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,65-69,11
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,65-69,7
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,65-69,2
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,65-69,6
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,65-69,5
嚴重特殊傳染性肺炎,2022,6,台東縣,大武鄉,M,否,70+,9
嚴重特殊傳染性肺炎,2022,6,台東縣,太麻里鄉,M,否,70+,25
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,M,否,70+,346
嚴重特殊傳染性肺炎,2022,6,台東縣,成功鎮,M,否,70+,63
嚴重特殊傳染性肺炎,2022,6,台東縣,池上鄉,M,否,70+,21
嚴重特殊傳染性肺炎,2022,6,台東縣,卑南鄉,M,否,70+,57
嚴重特殊傳染性肺炎,2022,6,台東縣,延平鄉,M,否,70+,5
嚴重特殊傳染性肺炎,2022,6,台東縣,東河鄉,M,否,70+,37
嚴重特殊傳染性肺炎,2022,6,台東縣,金峰鄉,M,否,70+,4
嚴重特殊傳染性肺炎,2022,6,台東縣,長濱鄉,M,否,70+,38
嚴重特殊傳染性肺炎,2022,6,台東縣,海端鄉,M,否,70+,5
嚴重特殊傳染性肺炎,2022,6,台東縣,鹿野鄉,M,否,70+,15
嚴重特殊傳染性肺炎,2022,6,台東縣,達仁鄉,M,否,70+,11
嚴重特殊傳染性肺炎,2022,6,台東縣,綠島鄉,M,否,70+,6
嚴重特殊傳染性肺炎,2022,6,台東縣,關山鎮,M,否,70+,16
嚴重特殊傳染性肺炎,2022,6,台東縣,蘭嶼鄉,M,否,70+,10
嚴重特殊傳染性肺炎,2022,6,台東縣,台東市,U,否,35-39,1
嚴重特殊傳染性肺炎,2022,6,台南市,七股區,F,否,0,4
嚴重特殊傳染性肺炎,2022,6,台南市,下營區,F,否,0,5
嚴重特殊傳染性肺炎,2022,6,台南市,大內區,F,否,0,2
嚴重特殊傳染性肺炎,2022,6,台南市,中西區,F,否,0,10
嚴重特殊傳染性肺炎,2022,6,台南市,仁德區,F,否,0,23
嚴重特殊傳染性肺炎,2022,6,台南市,六甲區,F,否,0,1
嚴重特殊傳染性肺炎,2022,6,台南市,北區,F,否,0,29
嚴重特殊傳染性肺炎,2022,6,台南市,永康區,F,否,0,60
嚴重特殊傳染性肺炎,2022,6,台南市,玉井區,F,否,0,5
嚴重特殊傳染性肺炎,2022,6,台南市,白河區,F,否,0,7
嚴重特殊傳染性肺炎,2022,6,台南市,安平區,F,否,0,12
嚴重特殊傳染性肺炎,2022,6,台南市,安定區,F,否,0,11
嚴重特殊傳染性肺炎,2022,6,台南市,安南區,F,否,0,60
嚴重特殊傳染性肺炎,2022,6,台南市,西港區,F,否,0,6
嚴重特殊傳染性肺炎,2022,6,台南市,佳里區,F,否,0,14
嚴重特殊傳染性肺炎,2022,6,台南市,官田區,F,否,0,5
嚴重特殊傳染性肺炎,2022,6,台南市,東山區,F,否,0,3
嚴重特殊傳染性肺炎,2022,6,台南市,東區,F,否,0,39
嚴重特殊傳染性肺炎,2022,6,台南市,南化區,F,否,0,3
嚴重特殊傳染性肺炎,2022,6,台南市,南區,F,否,0,21
嚴重特殊傳染性肺炎,2022,6,台南市,後壁區,F,否,0,6
嚴重特殊傳染性肺炎,2022,6,台南市,柳營區,F,否,0,5
嚴重特殊傳染性肺炎,2022,6,台南市,將軍區,F,否,0,2
嚴重特殊傳染性肺炎,2022,6,台南市,麻豆區,F,否,0,11
嚴重特殊傳染性肺炎,2022,6,台南市,善化區,F,否,0,14
嚴重特殊傳染性肺炎,2022,6,台南市,新化區,F,否,0,11
嚴重特殊傳染性肺炎,2022,6,台南市,新市區,F,否,0,12
嚴重特殊傳染性肺炎,2022,6,台南市,新營區,F,否,0,13
嚴重特殊傳染性肺炎,2022,6,台南市,學甲區,F,否,0,7
嚴重特殊傳染性肺炎,2022,6,台南市,龍崎區,F,否,0,1
嚴重特殊傳染性肺炎,2022,6,台南市,歸仁區,F,否,0,17
嚴重特殊傳染性肺炎,2022,6,台南市,關廟區,F,否,0,6
嚴重特殊傳染性肺炎,2022,6,台南市,鹽水區,F,否,0,4
嚴重特殊傳染性肺炎,2022,6,台南市,七股區,F,否,1,6
嚴重特殊傳染性肺炎,2022,6,台南市,下營區,F,否,1,7
嚴重特殊傳染性肺炎,2022,6,台南市,大內區,F,否,1,1
嚴重特殊傳染性肺炎,2022,6,台南市,山上區,F,否,1,3
嚴重特殊傳染性肺炎,2022,6,台南市,中西區,F,否,1,28
嚴重特殊傳染性肺炎,2022,6,台南市,仁德區,F,否,1,21
嚴重特殊傳染性肺炎,2022,6,台南市,六甲區,F,否,1,6
嚴重特殊傳染性肺炎,2022,6,台南市,北區,F,否,1,45
嚴重特殊傳染性肺炎,2022,6,台南市,左鎮區,F,否,1,1
嚴重特殊傳染性肺炎,2022,6,台南市,永康區,F,否,1,109
嚴重特殊傳染性肺炎,2022,6,台南市,玉井區,F,否,1,1
嚴重特殊傳染性肺炎,2022,6,台南市,白河區,F,否,1,6
嚴重特殊傳染性肺炎,2022,6,台南市,安平區,F,否,1,26
嚴重特殊傳染性肺炎,2022,6,台南市,安定區,F,否,1,9
嚴重特殊傳染性肺炎,2022,6,台南市,安南區,F,否,1,95
嚴重特殊傳染性肺炎,2022,6,台南市,西港區,F,否,1,12
嚴重特殊傳染性肺炎,2022,6,台南市,佳里區,F,否,1,15
嚴重特殊傳染性肺炎,2022,6,台南市,官田區,F,否,1,6
嚴重特殊傳染性肺炎,2022,6,台南市,東山區,F,否,1,1
嚴重特殊傳染性肺炎,2022,6,台南市,東區,F,否,1,61
嚴重特殊傳染性肺炎,2022,6,台南市,南化區,F,否,1,2
嚴重特殊傳染性肺炎,2022,6,台南市,南區,F,否,1,44
嚴重特殊傳染性肺炎,2022,6,台南市,後壁區,F,否,1,4
嚴重特殊傳染性肺炎,2022,6,台南市,柳營區,F,否,1,13
嚴重特殊傳染性肺炎,2022,6,台南市,將軍區,F,否,1,6
嚴重特殊傳染性肺炎,2022,6,台南市,麻豆區,F,否,1,16
嚴重特殊傳染性肺炎,2022,6,台南市,善化區,F,否,1,25
嚴重特殊傳染性肺炎,2022,6,台南市,新化區,F,否,1,13
嚴重特殊傳染性肺炎,2022,6,台南市,新市區,F,否,1,17
嚴重特殊傳染性肺炎,2022,6,台南市,新營區,F,否,1,29
嚴重特殊傳染性肺炎,2022,6,台南市,楠西區,F,否,1,4
嚴重特殊傳染性肺炎,2022,6,台南市,學甲區,F,否,1,4
嚴重特殊傳染性肺炎,2022,6,台南市,歸仁區,F,否,1,28
嚴重特殊傳染性肺炎,2022,6,台南市,關廟區,F,否,1,14
嚴重特殊傳染性肺炎,2022,6,台南市,鹽水區,F,否,1,9
嚴重特殊傳染性肺炎,2022,6,台南市,七股區,F,否,10-14,29
嚴重特殊傳染性肺炎,2022,6,台南市,下營區,F,否,10-14,25
嚴重特殊傳染性肺炎,2022,6,台南市,大內區,F,否,10-14,8
嚴重特殊傳染性肺炎,2022,6,台南市,山上區,F,否,10-14,4
嚴重特殊傳染性肺炎,2022,6,台南市,中西區,F,否,10-14,136
嚴重特殊傳染性肺炎,2022,6,台南市,仁德區,F,否,10-14,119
嚴重特殊傳染性肺炎,2022,6,台南市,六甲區,F,否,10-14,41
嚴重特殊傳染性肺炎,2022,6,台南市,北門區,F,否,10-14,5
嚴重特殊傳染性肺炎,2022,6,台南市,北區,F,否,10-14,158
嚴重特殊傳染性肺炎,2022,6,台南市,左鎮區,F,否,10-14,2
嚴重特殊傳染性肺炎,2022,6,台南市,永康區,F,否,10-14,288
嚴重特殊傳染性肺炎,2022,6,台南市,玉井區,F,否,10-14,17
嚴重特殊傳染性肺炎,2022,6,台南市,白河區,F,否,10-14,32
嚴重特殊傳染性肺炎,2022,6,台南市,安平區,F,否,10-14,85
嚴重特殊傳染性肺炎,2022,6,台南市,安定區,F,否,10-14,40
嚴重特殊傳染性肺炎,2022,6,台南市,安南區,F,否,10-14,343
嚴重特殊傳染性肺炎,2022,6,台南市,西港區,F,否,10-14,30
嚴重特殊傳染性肺炎,2022,6,台南市,佳里區,F,否,10-14,76
嚴重特殊傳染性肺炎,2022,6,台南市,官田區,F,否,10-14,24
嚴重特殊傳染性肺炎,2022,6,台南市,東山區,F,否,10-14,8
嚴重特殊傳染性肺炎,2022,6,台南市,東區,F,否,10-14,318
嚴重特殊傳染性肺炎,2022,6,台南市,南化區,F,否,10-14,6
嚴重特殊傳染性肺炎,2022,6,台南市,南區,F,否,10-14,170
嚴重特殊傳染性肺炎,2022,6,台南市,後壁區,F,否,10-14,24
嚴重特殊傳染性肺炎,2022,6,台南市,柳營區,F,否,10-14,15
嚴重特殊傳染性肺炎,2022,6,台南市,將軍區,F,否,10-14,8
嚴重特殊傳染性肺炎,2022,6,台南市,麻豆區,F,否,10-14,54
嚴重特殊傳染性肺炎,2022,6,台南市,善化區,F,否,10-14,67
嚴重特殊傳染性肺炎,2022,6,台南市,新化區,F,否,10-14,46
嚴重特殊傳染性肺炎,2022,6,台南市,新市區,F,否,10-14,50
嚴重特殊傳染性肺炎,2022,6,台南市,新營區,F,否,10-14,119
嚴重特殊傳染性肺炎,2022,6,台南市,楠西區,F,否,10-14,7
嚴重特殊傳染性肺炎,2022,6,台南市,學甲區,F,否,10-14,24
嚴重特殊傳染性肺炎,2022,6,台南市,歸仁區,F,否,10-14,91
嚴重特殊傳染性肺炎,2022,6,台南市,關廟區,F,否,10-14,37
嚴重特殊傳染性肺炎,2022,6,台南市,鹽水區,F,否,10-14,32
嚴重特殊傳染性肺炎,2022,6,台南市,七股區,F,否,15-19,34
嚴重特殊傳染性肺炎,2022,6,台南市,下營區,F,否,15-19,25
嚴重特殊傳染性肺炎,2022,6,台南市,大內區,F,否,15-19,6
嚴重特殊傳染性肺炎,2022,6,台南市,山上區,F,否,15-19,15
嚴重特殊傳染性肺炎,2022,6,台南市,中西區,F,否,15-19,94
嚴重特殊傳染性肺炎,2022,6,台南市,仁德區,F,否,15-19,141
嚴重特殊傳染性肺炎,2022,6,台南市,六甲區,F,否,15-19,25
嚴重特殊傳染性肺炎,2022,6,台南市,北門區,F,否,15-19,15
嚴重特殊傳染性肺炎,2022,6,台南市,北區,F,否,15-19,178
嚴重特殊傳染性肺炎,2022,6,台南市,左鎮區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,6,台南市,永康區,F,否,15-19,413
嚴重特殊傳染性肺炎,2022,6,台南市,玉井區,F,否,15-19,27
嚴重特殊傳染性肺炎,2022,6,台南市,白河區,F,否,15-19,40
嚴重特殊傳染性肺炎,2022,6,台南市,安平區,F,否,15-19,94
嚴重特殊傳染性肺炎,2022,6,台南市,安定區,F,否,15-19,52
嚴重特殊傳染性肺炎,2022,6,台南市,安南區,F,否,15-19,316
嚴重特殊傳染性肺炎,2022,6,台南市,西港區,F,否,15-19,36
嚴重特殊傳染性肺炎,2022,6,台南市,佳里區,F,否,15-19,82
嚴重特殊傳染性肺炎,2022,6,台南市,官田區,F,否,15-19,39
嚴重特殊傳染性肺炎,2022,6,台南市,東山區,F,否,15-19,17
嚴重特殊傳染性肺炎,2022,6,台南市,東區,F,否,15-19,254
嚴重特殊傳染性肺炎,2022,6,台南市,南化區,F,否,15-19,6
嚴重特殊傳染性肺炎,2022,6,台南市,南區,F,否,15-19,168
嚴重特殊傳染性肺炎,2022,6,台南市,後壁區,F,否,15-19,37
嚴重特殊傳染性肺炎,2022,6,台南市,柳營區,F,否,15-19,38
嚴重特殊傳染性肺炎,2022,6,台南市,將軍區,F,否,15-19,21
嚴重特殊傳染性肺炎,2022,6,台南市,麻豆區,F,否,15-19,58
嚴重特殊傳染性肺炎,2022,6,台南市,善化區,F,否,15-19,57
嚴重特殊傳染性肺炎,2022,6,台南市,新化區,F,否,15-19,54
